any,distrito,superf,reforma,estado,edad,ascensor,extint,lprecio,lsuperf,ledad,ati,planta,calef,estudios,lestudios,d00,d01
1999,2,125,7,1,100,0,1,17,5,5,0,5,0,12,3,0,0
2000,2,85,4,4,75,1,1,17,4,4,0,2,0,12,3,1,0
2000,2,95,2,5,50,1,1,18,5,4,0,5,0,12,3,1,0
2000,2,118,2,5,50,1,1,18,5,4,0,4,0,12,3,1,0
2000,2,110,2,5,80,1,1,18,5,4,0,4,0,12,3,1,0
2000,2,80,2,5,50,1,1,17,4,4,0,5,0,12,3,1,0
2000,2,125,8,3,60,1,1,17,5,4,0,4,0,12,3,1,0
2000,2,70,8,3,60,1,1,17,4,4,1,20,0,12,3,1,0
2001,2,186,3,2,87,1,1,18,5,4,0,2,0,12,3,0,1
2001,2,225,7,3,80,1,1,18,5,4,0,3,1,12,3,0,1
2001,2,143,8,4,19,1,1,18,5,3,0,6,0,12,3,0,1
1999,2,110,8,2,27,1,1,17,5,3,0,6,0,11,2,0,0
1999,2,86,1,5,0,1,1,17,4,0,0,4,1,11,2,0,0
1999,2,112,3,3,30,1,1,17,5,3,0,5,0,11,2,0,0
1999,2,92,3,3,31,1,0,17,5,3,1,20,0,11,2,0,0
1999,2,110,4,2,20,1,0,17,5,3,0,2,1,11,2,0,0
1999,2,70,2,3,25,1,0,17,4,3,0,4,0,11,2,0,0
1999,2,111,4,3,29,1,1,17,5,3,0,6,0,11,2,0,0
1999,2,80,3,1,33,1,0,17,4,4,0,5,0,11,2,0,0
1999,2,127,8,2,23,1,1,17,5,3,1,20,0,11,2,0,0
1999,2,62,8,2,50,0,1,16,4,4,0,3,0,11,2,0,0
1999,2,89,3,3,37,1,1,17,4,4,0,2,0,11,2,0,0
1999,2,120,4,2,18,1,0,17,5,3,0,2,1,11,2,0,0
1999,2,62,8,4,50,0,1,17,4,4,0,3,0,11,2,0,0
1999,2,101,1,5,0,1,1,17,5,0,0,2,1,11,2,0,0
2000,2,65,3,3,70,0,0,17,4,4,0,5,0,11,2,1,0
2000,2,94,3,3,50,1,0,17,5,4,0,3,0,11,2,1,0
2000,2,105,3,4,28,1,1,17,5,3,0,6,0,11,2,1,0
2000,2,91,2,4,24,1,0,17,5,3,0,6,1,11,2,1,0
2000,2,110,6,3,33,1,1,17,5,4,0,3,1,11,2,1,0
2001,2,86,5,3,50,1,0,17,4,4,0,6,1,11,2,0,1
2001,2,102,3,4,34,1,1,17,5,4,0,4,1,11,2,0,1
2001,2,112,8,3,20,1,1,17,5,3,0,5,0,11,2,0,1
2001,2,61,7,3,70,0,1,17,4,4,0,3,1,11,2,0,1
1999,2,88,8,3,20,1,1,17,4,3,0,3,0,10,2,0,0
1999,2,115,8,3,18,1,1,17,5,3,0,1,1,10,2,0,0
1999,2,70,3,3,79,1,1,17,4,4,0,1,0,10,2,0,0
1999,2,94,8,2,30,1,1,17,5,3,0,6,0,10,2,0,0
1999,2,79,3,2,23,1,1,17,4,3,0,6,0,10,2,0,0
1999,2,73,3,4,60,1,1,17,4,4,0,1,0,10,2,0,0
1999,2,66,3,1,85,1,1,16,4,4,0,6,0,10,2,0,0
2000,2,92,3,4,26,1,1,17,5,3,0,5,0,10,2,1,0
2000,2,72,4,4,60,1,1,17,4,4,0,2,0,10,2,1,0
2000,2,82,8,3,30,1,1,17,4,3,0,6,0,10,2,1,0
2000,2,75,4,3,45,1,0,17,4,4,1,20,0,10,2,1,0
2001,2,50,4,3,60,1,0,17,4,4,0,3,1,10,2,0,1
2001,2,60,5,3,60,0,1,17,4,4,0,5,1,10,2,0,1
2001,2,101,3,3,30,1,1,17,5,3,0,9,0,10,2,0,1
2001,2,97,5,3,35,1,1,17,5,4,0,3,0,10,2,0,1
2001,2,87,6,3,30,1,1,17,4,3,0,8,1,10,2,0,1
2001,2,127,2,3,31,1,1,18,5,3,0,7,0,10,2,0,1
2001,2,83,6,3,61,1,1,17,4,4,0,5,1,10,2,0,1
1999,2,86,4,2,35,1,1,17,4,4,0,5,0,11,2,0,0
1999,2,100,8,4,30,1,0,17,5,3,0,2,1,11,2,0,0
1999,2,111,5,2,60,1,1,17,5,4,0,1,0,11,2,0,0
1999,2,74,5,2,70,1,1,17,4,4,0,2,0,11,2,0,0
1999,2,80,8,1,63,1,1,17,4,4,0,3,0,11,2,0,0
1999,2,70,3,1,80,0,1,16,4,4,0,5,0,11,2,0,0
1999,2,115,3,1,70,1,0,17,5,4,0,1,0,11,2,0,0
2000,2,209,3,4,26,1,1,18,5,3,0,1,1,11,2,1,0
2000,2,135,8,4,16,1,1,18,5,3,0,3,1,11,2,1,0
2000,2,88,5,3,80,0,1,17,4,4,0,3,0,11,2,1,0
2000,2,70,6,4,80,1,1,17,4,4,0,3,0,11,2,1,0
2000,2,109,8,4,11,1,1,17,5,2,0,6,0,11,2,1,0
2000,2,115,3,3,70,1,0,17,5,4,0,1,0,11,2,1,0
2000,2,96,8,4,16,1,0,17,5,3,0,5,0,11,2,1,0
2000,2,95,3,4,60,1,0,17,5,4,0,7,1,11,2,1,0
2000,2,32,3,4,25,1,0,16,3,3,0,8,0,11,2,1,0
2001,2,95,3,3,25,1,0,17,5,3,0,5,0,11,2,0,1
2001,2,62,6,3,60,1,1,17,4,4,0,2,1,11,2,0,1
2001,2,92,3,4,35,1,1,17,5,4,0,3,1,11,2,0,1
2001,2,80,4,3,51,1,1,17,4,4,0,1,0,11,2,0,1
2001,2,100,5,3,51,1,1,17,5,4,0,3,0,11,2,0,1
2001,2,88,3,3,25,1,1,17,4,3,0,4,0,11,2,0,1
2001,2,129,8,4,20,1,1,18,5,3,0,10,0,11,2,0,1
2001,2,33,2,5,80,1,0,16,4,4,0,1,1,11,2,0,1
2001,2,104,6,3,71,1,1,17,5,4,0,4,1,11,2,0,1
2001,2,88,7,3,25,1,1,17,4,3,0,1,0,11,2,0,1
2001,2,70,3,3,80,0,1,17,4,4,0,5,1,11,2,0,1
2001,2,155,3,4,50,1,1,18,5,4,0,6,1,11,2,0,1
2001,2,60,7,3,46,1,1,16,4,4,0,1,1,11,2,0,1
2001,2,79,3,4,50,1,1,17,4,4,0,2,1,11,2,0,1
2001,2,84,5,3,46,1,1,17,4,4,0,1,1,11,2,0,1
1999,2,91,8,1,70,0,1,16,5,4,0,1,0,10,2,0,0
1999,2,52,4,1,75,0,1,16,4,4,0,6,0,10,2,0,0
1999,2,108,2,3,25,1,1,17,5,3,0,3,1,10,2,0,0
1999,2,73,4,2,23,1,0,16,4,3,0,1,0,10,2,0,0
1999,2,98,3,3,45,1,1,17,5,4,0,1,0,10,2,0,0
1999,2,65,3,3,70,0,1,16,4,4,0,4,0,10,2,0,0
1999,2,88,4,4,14,1,1,17,4,3,1,20,1,10,2,0,0
1999,2,115,5,3,25,1,1,17,5,3,0,3,0,10,2,0,0
1999,2,78,3,3,40,1,1,17,4,4,0,1,0,10,2,0,0
1999,2,79,3,3,31,1,0,17,4,3,0,3,0,10,2,0,0
1999,2,71,6,2,80,1,0,17,4,4,0,1,0,10,2,0,0
1999,2,64,4,2,72,1,1,16,4,4,0,4,0,10,2,0,0
1999,2,62,2,3,60,0,1,17,4,4,0,1,0,10,2,0,0
1999,2,44,3,3,55,1,0,16,4,4,0,2,0,10,2,0,0
1999,2,80,4,1,80,1,1,16,4,4,0,2,0,10,2,0,0
1999,2,71,6,2,80,1,0,17,4,4,0,1,0,10,2,0,0
1999,2,99,8,4,55,1,1,17,5,4,0,4,1,10,2,0,0
1999,2,56,4,2,60,0,1,16,4,4,0,4,0,10,2,0,0
1999,2,90,1,5,0,1,1,17,5,0,0,3,1,10,2,0,0
1999,2,81,4,2,75,0,1,17,4,4,0,1,0,10,2,0,0
1999,2,71,8,1,59,0,1,16,4,4,0,2,0,10,2,0,0
1999,2,90,3,3,32,1,1,17,5,3,0,1,0,10,2,0,0
2000,2,83,3,3,50,0,1,17,4,4,0,4,0,10,2,1,0
2000,2,56,5,3,70,0,0,16,4,4,0,1,0,10,2,1,0
2000,2,112,1,4,0,1,1,17,5,0,0,6,1,10,2,1,0
2000,2,94,3,4,28,1,1,17,5,3,0,5,1,10,2,1,0
2000,2,107,1,5,0,1,1,17,5,0,0,4,1,10,2,1,0
2000,2,73,8,3,40,1,1,17,4,4,0,1,0,10,2,1,0
2000,2,112,3,3,30,1,1,17,5,3,0,1,1,10,2,1,0
2000,2,109,8,4,5,1,1,17,5,2,0,4,1,10,2,1,0
2000,2,96,3,4,19,1,1,17,5,3,0,4,0,10,2,1,0
2000,2,64,1,4,0,1,0,17,4,0,0,1,1,10,2,1,0
2000,2,57,3,3,90,0,0,17,4,5,0,2,0,10,2,1,0
2000,2,68,7,2,100,1,1,17,4,5,0,4,0,10,2,1,0
2000,2,64,2,5,60,1,0,17,4,4,0,6,1,10,2,1,0
2000,2,68,2,5,60,1,1,17,4,4,0,5,1,10,2,1,0
2000,2,92,8,3,30,1,1,17,5,3,0,7,1,10,2,1,0
2000,2,67,2,4,95,1,1,17,4,5,0,2,1,10,2,1,0
2000,2,108,8,4,7,1,1,17,5,2,0,6,1,10,2,1,0
2000,2,65,3,4,100,0,1,17,4,5,0,3,0,10,2,1,0
2000,2,100,6,3,30,1,1,17,5,3,0,3,0,10,2,1,0
2001,2,50,4,3,70,0,1,16,4,4,0,5,1,10,2,0,1
2001,2,49,5,3,60,0,1,16,4,4,0,6,1,10,2,0,1
2001,2,120,5,3,105,0,1,17,5,5,0,1,1,10,2,0,1
2001,2,84,5,3,30,1,0,17,4,3,0,5,0,10,2,0,1
2001,2,128,5,4,11,1,1,18,5,2,0,3,0,10,2,0,1
2001,2,116,1,5,0,1,1,18,5,0,0,6,0,10,2,0,1
2001,2,68,3,4,95,1,1,17,4,5,0,1,0,10,2,0,1
2001,2,74,4,4,56,1,1,17,4,4,0,4,1,10,2,0,1
2001,2,84,7,3,80,1,1,17,4,4,0,2,1,10,2,0,1
2001,2,105,7,1,80,1,1,17,5,4,0,2,1,10,2,0,1
2001,2,97,8,4,5,1,0,17,5,2,0,2,0,10,2,0,1
1999,2,141,8,1,50,0,1,17,5,4,0,2,0,10,2,0,0
1999,2,81,3,2,36,1,0,17,4,4,0,4,0,10,2,0,0
1999,2,108,8,4,6,1,1,17,5,2,0,4,1,10,2,0,0
1999,2,118,3,4,12,1,0,17,5,2,0,5,1,10,2,0,0
1999,2,44,3,2,70,1,1,16,4,4,0,6,0,10,2,0,0
1999,2,64,3,2,50,0,1,16,4,4,0,2,0,10,2,0,0
1999,2,78,4,3,28,1,1,17,4,3,0,3,0,10,2,0,0
1999,2,101,8,3,20,1,1,17,5,3,0,8,0,10,2,0,0
1999,2,85,8,1,39,1,1,17,4,4,0,1,0,10,2,0,0
1999,2,54,3,3,60,1,1,16,4,4,0,6,0,10,2,0,0
1999,2,106,8,1,42,1,1,17,5,4,0,3,0,10,2,0,0
1999,2,47,3,3,45,1,1,16,4,4,0,4,0,10,2,0,0
1999,2,60,3,2,50,0,1,16,4,4,0,2,0,10,2,0,0
1999,2,72,8,1,35,1,0,16,4,4,1,20,0,10,2,0,0
1999,2,68,2,1,75,0,1,16,4,4,0,1,0,10,2,0,0
1999,2,79,7,2,60,1,0,17,4,4,0,6,0,10,2,0,0
1999,2,80,4,1,24,1,0,17,4,3,0,5,0,10,2,0,0
1999,2,60,3,2,85,0,1,16,4,4,0,4,0,10,2,0,0
1999,2,96,3,2,21,1,1,17,5,3,0,6,0,10,2,0,0
1999,2,49,3,2,75,0,1,16,4,4,0,2,0,10,2,0,0
1999,2,61,8,1,50,0,1,16,4,4,0,1,0,10,2,0,0
1999,2,89,3,1,39,1,1,17,4,4,0,5,0,10,2,0,0
1999,2,134,8,3,12,1,1,17,5,2,0,1,1,10,2,0,0
1999,2,95,3,2,23,1,1,17,5,3,0,5,0,10,2,0,0
2000,2,79,3,3,60,0,1,17,4,4,0,4,0,10,2,1,0
2000,2,95,2,3,30,1,0,17,5,3,0,8,1,10,2,1,0
2000,2,57,5,3,69,0,1,16,4,4,0,3,0,10,2,1,0
2000,2,64,7,4,85,1,1,17,4,4,0,3,0,10,2,1,0
2000,2,48,5,3,90,0,1,16,4,5,0,2,0,10,2,1,0
2000,2,113,1,4,0,1,1,18,5,0,0,5,1,10,2,1,0
2000,2,91,8,3,17,1,0,17,5,3,0,3,1,10,2,1,0
2000,2,87,5,3,20,1,1,17,4,3,0,4,1,10,2,1,0
2000,2,82,3,3,30,1,0,17,4,3,0,5,0,10,2,1,0
2000,2,73,3,4,38,1,1,17,4,4,0,2,0,10,2,1,0
2000,2,96,6,3,30,1,0,17,5,3,0,1,0,10,2,1,0
2000,2,92,2,4,27,1,1,17,5,3,0,3,1,10,2,1,0
2001,2,136,3,4,19,1,1,18,5,3,0,6,0,10,2,0,1
2001,2,90,8,3,20,1,1,17,5,3,0,2,1,10,2,0,1
2001,2,86,2,4,60,1,1,17,4,4,0,5,0,10,2,0,1
2001,2,149,6,3,81,1,1,18,5,4,0,2,0,10,2,0,1
2001,2,112,3,4,101,1,1,17,5,5,1,20,1,10,2,0,1
2001,2,49,4,3,60,0,1,17,4,4,0,2,1,10,2,0,1
2001,2,63,2,4,70,0,0,17,4,4,0,0,0,10,2,0,1
2001,2,79,3,4,91,1,1,17,4,5,0,6,1,10,2,0,1
2001,2,82,5,3,41,1,0,17,4,4,0,7,1,10,2,0,1
2001,2,41,3,3,70,1,1,17,4,4,0,4,1,10,2,0,1
2001,2,77,1,5,0,1,1,17,4,0,0,2,0,10,2,0,1
1999,2,84,2,3,29,1,1,17,4,3,0,5,0,10,2,0,0
1999,2,79,7,2,80,1,1,17,4,4,0,1,0,10,2,0,0
1999,2,53,8,1,55,0,0,16,4,4,0,5,0,10,2,0,0
1999,2,70,3,2,60,1,1,17,4,4,1,20,0,10,2,0,0
1999,2,117,8,3,20,1,1,17,5,3,0,6,1,10,2,0,0
1999,2,96,3,4,22,1,1,17,5,3,0,6,1,10,2,0,0
1999,2,87,4,3,50,1,1,17,4,4,0,6,0,10,2,0,0
1999,2,99,1,5,0,1,1,17,5,0,1,20,1,10,2,0,0
1999,2,63,3,2,57,0,1,16,4,4,0,1,0,10,2,0,0
1999,2,77,4,2,121,0,1,17,4,5,0,11,0,10,2,0,0
1999,2,80,5,1,28,1,0,17,4,3,0,3,0,10,2,0,0
1999,2,58,3,3,64,1,0,16,4,4,0,5,0,10,2,0,0
1999,2,84,3,2,50,1,1,17,4,4,0,2,0,10,2,0,0
2000,2,133,7,2,80,1,0,17,5,4,0,2,0,10,2,1,0
2000,2,89,2,5,35,1,1,17,4,4,0,4,1,10,2,1,0
2000,2,140,3,4,10,1,1,18,5,2,0,5,1,10,2,1,0
2000,2,69,2,4,28,1,1,17,4,3,0,1,1,10,2,1,0
2000,2,80,4,3,50,1,1,17,4,4,0,1,1,10,2,1,0
2000,2,82,3,3,60,1,1,17,4,4,0,2,1,10,2,1,0
2000,2,66,2,4,70,1,1,17,4,4,0,5,1,10,2,1,0
2000,2,73,7,3,80,1,1,17,4,4,0,1,0,10,2,1,0
2000,2,82,3,3,80,0,1,17,4,4,0,4,0,10,2,1,0
2001,2,88,7,3,70,0,1,17,4,4,0,6,1,10,2,0,1
2001,2,82,7,3,70,0,1,17,4,4,0,4,1,10,2,0,1
2001,2,71,5,3,60,0,1,17,4,4,0,3,1,10,2,0,1
2001,2,56,3,4,90,1,0,17,4,5,0,0,1,10,2,0,1
2001,2,88,4,3,70,0,1,17,4,4,0,6,1,10,2,0,1
2001,2,77,7,3,80,1,1,17,4,4,0,2,1,10,2,0,1
2001,2,115,7,3,30,1,0,17,5,3,0,4,0,10,2,0,1
2001,2,82,5,3,80,0,1,17,4,4,0,1,0,10,2,0,1
2001,2,54,4,3,91,0,1,17,4,5,0,3,1,10,2,0,1
2001,2,102,3,4,28,1,1,17,5,3,0,3,0,10,2,0,1
2001,2,160,5,2,13,1,1,18,5,3,0,3,1,10,2,0,1
2001,2,27,7,3,70,0,0,16,3,4,0,5,1,10,2,0,1
2001,2,66,7,3,75,0,1,17,4,4,0,3,1,10,2,0,1
2001,2,41,3,3,70,0,0,17,4,4,0,6,1,10,2,0,1
2001,2,69,2,4,28,1,0,17,4,3,0,1,0,10,2,0,1
2001,2,46,2,4,60,1,1,16,4,4,0,3,1,10,2,0,1
1999,2,60,5,2,70,1,1,16,4,4,0,3,0,11,2,0,0
1999,2,79,4,3,45,1,1,17,4,4,0,8,0,11,2,0,0
1999,2,89,3,1,52,0,1,17,4,4,0,1,0,11,2,0,0
1999,2,112,3,2,48,1,1,17,5,4,0,5,0,11,2,0,0
1999,2,60,4,2,35,1,1,16,4,4,1,20,0,11,2,0,0
1999,2,60,4,2,35,1,1,16,4,4,1,20,0,11,2,0,0
1999,2,102,3,4,21,1,1,17,5,3,1,20,1,11,2,0,0
1999,2,75,3,2,30,1,1,17,4,3,0,2,0,11,2,0,0
1999,2,95,8,3,25,1,1,17,5,3,0,3,0,11,2,0,0
2000,2,83,3,3,30,1,1,17,4,3,0,1,1,11,2,1,0
2000,2,93,3,4,7,1,1,17,5,2,0,5,1,11,2,1,0
2000,2,79,8,3,60,1,1,17,4,4,0,3,0,11,2,1,0
2000,2,100,8,3,20,1,1,17,5,3,0,5,1,11,2,1,0
2000,2,79,2,3,25,1,1,17,4,3,0,7,0,11,2,1,0
2000,2,123,3,4,11,1,1,17,5,2,0,2,1,11,2,1,0
2001,2,86,7,3,47,1,1,17,4,4,0,2,0,11,2,0,1
2001,2,97,3,3,30,1,1,17,5,3,0,3,0,11,2,0,1
2001,2,82,3,4,60,1,1,17,4,4,0,6,1,11,2,0,1
1999,2,59,2,3,50,0,1,16,4,4,0,2,0,10,2,0,0
1999,2,56,3,2,49,1,0,16,4,4,0,2,0,10,2,0,0
1999,2,49,3,2,65,0,1,16,4,4,0,4,0,10,2,0,0
1999,2,39,2,3,60,0,1,16,4,4,0,3,0,10,2,0,0
1999,2,85,8,1,50,1,1,16,4,4,0,1,0,10,2,0,0
1999,2,97,3,3,40,1,1,17,5,4,0,2,0,10,2,0,0
1999,2,92,3,5,19,1,1,17,5,3,0,6,1,10,2,0,0
1999,2,86,5,2,35,1,0,17,4,4,0,6,0,10,2,0,0
1999,2,105,3,3,19,1,1,17,5,3,0,6,1,10,2,0,0
1999,2,75,6,1,70,1,1,17,4,4,0,6,0,10,2,0,0
1999,2,88,3,3,40,1,1,17,4,4,0,7,0,10,2,0,0
1999,2,59,1,5,0,1,0,16,4,0,0,0,1,10,2,0,0
1999,2,107,8,2,40,1,1,17,5,4,0,2,0,10,2,0,0
2000,2,117,2,5,20,1,1,17,5,3,0,5,0,10,2,1,0
2000,2,69,1,4,0,1,1,17,4,0,0,3,1,10,2,1,0
2000,2,68,7,2,70,0,1,17,4,4,0,5,0,10,2,1,0
2000,2,55,2,3,35,0,1,17,4,4,0,4,0,10,2,1,0
2000,2,68,1,4,0,0,1,17,4,0,0,2,1,10,2,1,0
2000,2,90,8,3,30,1,1,17,5,3,0,2,1,10,2,1,0
2000,2,72,1,4,0,1,1,17,4,0,0,5,0,10,2,1,0
2000,2,128,1,4,0,1,1,18,5,0,0,4,1,10,2,1,0
2000,2,63,8,3,50,0,1,16,4,4,0,2,0,10,2,1,0
2001,2,58,5,3,60,0,1,17,4,4,0,3,1,10,2,0,1
2001,2,68,3,3,35,1,1,17,4,4,0,2,1,10,2,0,1
2001,2,75,7,3,73,1,1,17,4,4,0,6,1,10,2,0,1
2001,2,88,8,4,2,1,1,17,4,1,0,6,0,10,2,0,1
2001,2,81,3,3,28,1,1,17,4,3,1,20,1,10,2,0,1
2001,2,61,4,3,70,0,1,17,4,4,0,0,1,10,2,0,1
2001,2,120,1,5,1,1,1,18,5,0,0,5,0,10,2,0,1
1999,3,79,7,1,65,0,1,16,4,4,0,5,0,9,2,0,0
1999,3,73,5,2,67,0,1,16,4,4,0,1,0,9,2,0,0
1999,3,48,2,3,67,1,0,16,4,4,0,1,0,9,2,0,0
1999,3,57,7,1,70,0,1,16,4,4,0,2,0,9,2,0,0
1999,3,77,3,3,30,1,0,17,4,3,0,4,0,9,2,0,0
1999,3,91,3,3,19,1,1,17,5,3,0,2,1,9,2,0,0
1999,3,82,3,4,21,1,1,17,4,3,0,5,0,9,2,0,0
1999,3,72,5,3,25,1,1,17,4,3,0,2,0,9,2,0,0
2000,3,144,8,4,10,1,1,17,5,2,0,2,0,9,2,1,0
2000,3,53,8,3,21,1,1,16,4,3,0,3,0,9,2,1,0
2000,3,90,3,4,10,1,1,17,4,2,0,3,0,9,2,1,0
2000,3,86,8,4,10,1,1,17,4,2,0,1,1,9,2,1,0
2000,3,81,4,3,35,0,0,17,4,4,0,3,0,9,2,1,0
2000,3,53,3,3,70,1,1,16,4,4,0,3,0,9,2,1,0
2000,3,78,8,3,67,0,1,17,4,4,0,5,0,9,2,1,0
2001,3,122,6,3,80,1,1,17,5,4,0,4,1,9,2,0,1
2001,3,91,3,3,22,1,1,17,5,3,0,2,1,9,2,0,1
2001,3,105,2,4,25,1,1,18,5,3,1,20,0,9,2,0,1
2001,3,75,3,3,80,0,1,17,4,4,0,4,1,9,2,0,1
2001,3,43,3,3,67,1,1,17,4,4,0,5,0,9,2,0,1
2001,3,121,7,3,25,1,1,17,5,3,0,4,0,9,2,0,1
2001,3,87,4,3,35,1,1,17,4,4,0,4,1,9,2,0,1
2001,3,51,5,3,22,1,1,17,4,3,0,3,1,9,2,0,1
2001,3,69,4,3,28,1,0,17,4,3,0,2,1,9,2,0,1
2001,3,46,2,4,26,1,1,17,4,3,0,2,1,9,2,0,1
1999,3,80,3,2,51,0,0,16,4,4,0,3,0,8,2,0,0
1999,3,51,7,1,75,0,1,16,4,4,0,2,0,8,2,0,0
1999,3,87,3,3,32,1,0,17,4,3,0,3,0,8,2,0,0
1999,3,95,8,1,60,0,1,17,5,4,0,0,0,8,2,0,0
1999,3,61,4,2,75,0,1,16,4,4,0,2,0,8,2,0,0
1999,3,62,3,2,40,0,0,16,4,4,0,2,0,8,2,0,0
1999,3,40,3,3,60,0,1,16,4,4,0,5,0,8,2,0,0
1999,3,89,8,2,40,1,1,17,4,4,0,1,0,8,2,0,0
1999,3,55,2,4,90,0,1,16,4,5,0,5,0,8,2,0,0
1999,3,60,2,3,90,0,0,16,4,5,0,0,0,8,2,0,0
1999,3,80,8,2,60,1,1,16,4,4,0,6,0,8,2,0,0
1999,3,123,3,1,70,0,1,17,5,4,0,0,0,8,2,0,0
1999,3,88,3,3,60,1,1,17,4,4,0,3,0,8,2,0,0
1999,3,48,2,4,60,0,1,16,4,4,0,3,0,8,2,0,0
1999,3,35,2,3,125,0,1,16,4,5,0,0,0,8,2,0,0
1999,3,114,4,3,40,1,1,17,5,4,0,8,0,8,2,0,0
1999,3,60,3,3,90,0,1,16,4,5,0,1,0,8,2,0,0
1999,3,94,4,3,70,1,1,17,5,4,0,5,0,8,2,0,0
1999,3,58,4,1,119,0,0,16,4,5,0,3,0,8,2,0,0
1999,3,50,3,3,120,1,0,16,4,5,0,-1,0,8,2,0,0
1999,3,95,7,1,65,0,1,16,5,4,0,5,0,8,2,0,0
1999,3,140,4,3,35,1,1,17,5,4,0,3,1,8,2,0,0
1999,3,55,4,3,60,0,0,16,4,4,0,6,0,8,2,0,0
1999,3,82,3,2,70,0,0,16,4,4,0,1,0,8,2,0,0
1999,3,87,3,3,32,1,0,17,4,3,0,3,0,8,2,0,0
1999,3,90,3,3,32,1,0,17,5,3,1,20,0,8,2,0,0
1999,3,59,3,2,65,0,1,16,4,4,0,1,0,8,2,0,0
1999,3,87,5,2,30,1,1,17,4,3,0,4,0,8,2,0,0
1999,3,63,3,1,50,1,1,16,4,4,0,2,0,8,2,0,0
1999,3,61,2,4,60,0,1,17,4,4,0,2,0,8,2,0,0
1999,3,78,4,3,80,0,1,16,4,4,0,3,0,8,2,0,0
1999,3,78,4,2,80,0,1,16,4,4,0,3,0,8,2,0,0
1999,3,51,3,1,110,0,0,16,4,5,0,3,0,8,2,0,0
1999,3,64,3,1,97,0,1,16,4,5,0,1,0,8,2,0,0
1999,3,93,5,2,60,0,1,17,5,4,0,5,0,8,2,0,0
2000,3,85,3,3,50,0,1,17,4,4,0,2,0,8,2,1,0
2000,3,64,8,3,100,0,1,16,4,5,0,5,0,8,2,1,0
2000,3,65,4,3,50,0,0,16,4,4,0,4,0,8,2,1,0
2000,3,56,5,3,95,0,1,16,4,5,0,3,0,8,2,1,0
2000,3,81,3,3,80,0,1,17,4,4,0,4,0,8,2,1,0
2000,3,33,3,3,60,0,0,16,4,4,0,0,0,8,2,1,0
2000,3,61,7,3,60,0,1,16,4,4,0,3,0,8,2,1,0
2000,3,55,3,3,110,0,1,17,4,5,0,3,1,8,2,1,0
2000,3,70,4,3,60,0,1,17,4,4,0,4,0,8,2,1,0
2000,3,60,2,3,60,0,1,17,4,4,1,20,0,8,2,1,0
2000,3,57,2,3,60,0,0,17,4,4,0,2,0,8,2,1,0
2000,3,75,3,4,26,1,1,17,4,3,0,2,0,8,2,1,0
2000,3,33,3,4,50,0,1,16,4,4,0,4,0,8,2,1,0
2000,3,30,5,3,35,0,1,16,3,4,0,4,0,8,2,1,0
2000,3,54,8,3,50,0,1,16,4,4,1,20,0,8,2,1,0
2000,3,89,8,3,47,1,1,17,4,4,0,3,1,8,2,1,0
2000,3,65,5,3,50,1,1,17,4,4,0,4,0,8,2,1,0
2000,3,75,3,3,30,1,0,17,4,3,0,9,0,8,2,1,0
2000,3,82,8,3,60,0,1,17,4,4,0,5,0,8,2,1,0
2000,3,83,3,4,50,0,1,17,4,4,0,2,0,8,2,1,0
2000,3,58,8,3,50,0,1,16,4,4,0,4,0,8,2,1,0
2000,3,87,3,3,70,1,1,17,4,4,0,4,1,8,2,1,0
2000,3,55,8,3,20,1,1,16,4,3,0,3,0,8,2,1,0
2000,3,82,8,3,60,0,1,17,4,4,0,5,0,8,2,1,0
2000,3,78,8,2,90,0,1,17,4,5,0,4,0,8,2,1,0
2000,3,66,2,3,60,0,0,16,4,4,0,2,0,8,2,1,0
2000,3,77,3,4,50,1,1,17,4,4,1,20,0,8,2,1,0
2000,3,49,3,3,85,1,0,16,4,4,0,6,0,8,2,1,0
2000,3,62,7,3,90,1,0,16,4,5,0,6,0,8,2,1,0
2001,3,86,2,4,65,1,0,17,4,4,0,2,1,8,2,0,1
2001,3,46,3,3,100,0,1,16,4,5,0,5,1,8,2,0,1
2001,3,66,7,3,80,0,1,17,4,4,0,5,1,8,2,0,1
2001,3,66,3,4,35,1,0,17,4,4,0,1,1,8,2,0,1
2001,3,75,3,4,70,1,1,17,4,4,0,1,0,8,2,0,1
2001,3,90,5,3,35,1,0,17,5,4,0,2,0,8,2,0,1
2001,3,72,3,3,23,1,1,17,4,3,1,20,0,8,2,0,1
2001,3,60,4,3,85,0,1,17,4,4,0,3,1,8,2,0,1
2001,3,64,3,3,80,0,1,17,4,4,0,5,1,8,2,0,1
2001,3,94,3,3,80,0,1,17,5,4,0,2,1,8,2,0,1
2001,3,28,7,2,70,0,0,16,3,4,0,0,1,8,2,0,1
2001,3,80,3,3,80,0,1,17,4,4,0,4,1,8,2,0,1
2001,3,53,7,3,60,0,1,16,4,4,0,2,1,8,2,0,1
2001,3,40,3,3,90,1,1,16,4,5,0,4,1,8,2,0,1
2001,3,58,4,3,65,0,0,17,4,4,0,4,1,8,2,0,1
2001,3,80,3,3,40,0,1,17,4,4,0,5,0,8,2,0,1
2001,3,53,3,3,80,0,1,16,4,4,0,2,1,8,2,0,1
2001,3,126,7,2,110,0,1,17,5,5,0,3,1,8,2,0,1
2001,3,65,3,4,104,0,1,17,4,5,0,2,1,8,2,0,1
2001,3,66,3,3,101,0,0,17,4,5,0,1,0,8,2,0,1
